DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,SIZE,PRICE
2023-12-20,11:32:09.005480524,D,CLNE,,100,3.675
2023-12-20,11:32:16.795822832,D,CLNE,,266,3.678
2023-12-20,11:32:31.407553058,D,CLNE,,100,3.6701
2023-12-20,11:32:36.615536782,D,CLNE,,3,3.675
2023-12-20,11:32:47.929022284,Q,CLNE,,4,3.675
2023-12-20,11:32:58.494663075,D,CLNE,,1000,3.675
2023-12-20,11:32:59.430889883,D,CLNE,,250,3.675
2023-12-20,11:32:59.455095277,D,CLNE,,750,3.675
2023-12-20,11:33:03.027075661,Q,CLNE,,100,3.675
2023-12-20,11:33:03.104029385,Q,CLNE,,100,3.675
2023-12-20,11:33:03.104031760,Q,CLNE,,100,3.675
2023-12-20,11:33:03.114032215,Q,CLNE,,100,3.675
2023-12-20,11:33:03.428051978,Q,CLNE,,100,3.675
2023-12-20,11:33:03.444037616,Q,CLNE,,100,3.675
2023-12-20,11:33:03.550778048,J,CLNE,,7,3.68
2023-12-20,11:33:03.550784025,J,CLNE,,52,3.68
2023-12-20,11:33:03.550787278,J,CLNE,,200,3.68
2023-12-20,11:33:03.551284922,J,CLNE,,6,3.68
2023-12-20,11:33:09.153466068,U,CLNE,,68,3.68
2023-12-20,11:33:09.159843651,D,CLNE,,100,3.675
2023-12-20,11:33:34.334192600,D,CLNE,,100,3.67
2023-12-20,11:33:34.344027943,Q,CLNE,,3,3.675
2023-12-20,11:33:36.086636535,Z,CLNE,,100,3.675
2023-12-20,11:33:41.172763567,D,CLNE,,5,3.6783
2023-12-20,11:33:43.142025690,Q,CLNE,,1,3.675
2023-12-20,11:33:53.396462764,Q,CLNE,,13,3.675
2023-12-20,11:33:53.396465156,Q,CLNE,,87,3.675
2023-12-20,11:34:06.643706595,D,CLNE,,75,3.675
2023-12-20,11:34:27.369013194,Q,CLNE,,4,3.675
2023-12-20,11:34:34.120441415,D,CLNE,,100,3.6672
2023-12-20,11:34:39.094172127,D,CLNE,,100,3.67
2023-12-20,11:34:45.005499113,J,CLNE,,134,3.67
2023-12-20,11:34:55.247590406,D,CLNE,,100,3.675
2023-12-20,11:34:55.248510832,D,CLNE,,100,3.675
2023-12-20,11:35:06.903239434,Q,CLNE,,600,3.67
2023-12-20,11:35:06.903242219,Q,CLNE,,1100,3.67
2023-12-20,11:35:06.903243301,Q,CLNE,,400,3.67
2023-12-20,11:35:06.903245062,Q,CLNE,,27,3.67
2023-12-20,11:35:06.903248152,Q,CLNE,,300,3.67
2023-12-20,11:35:06.903359718,U,CLNE,,142,3.67
2023-12-20,11:35:06.903440879,H,CLNE,,32,3.67
2023-12-20,11:35:06.903622044,P,CLNE,,90,3.67
2023-12-20,11:35:12.406319731,D,CLNE,,1,3.6682
2023-12-20,11:35:18.087007131,Q,CLNE,,3,3.665
2023-12-20,11:35:18.287913598,D,CLNE,,1,3.67
2023-12-20,11:35:26.448025168,C,CLNE,,100,3.67
2023-12-20,11:35:26.694706751,C,CLNE,,100,3.67
2023-12-20,11:35:32.615959488,D,CLNE,,100,3.6697
2023-12-20,11:35:33.474972837,Z,CLNE,,100,3.665
2023-12-20,11:35:35.702400124,J,CLNE,,100,3.67
2023-12-20,11:35:36.130471812,D,CLNE,,300,3.665
2023-12-20,11:35:40.833503542,H,CLNE,,100,3.665
2023-12-20,11:35:41.005657182,Q,CLNE,,10,3.665
2023-12-20,11:35:41.005658926,Q,CLNE,,100,3.665
2023-12-20,11:35:41.005660782,Q,CLNE,,100,3.665
2023-12-20,11:35:41.005662677,Q,CLNE,,90,3.665
2023-12-20,11:35:45.730512908,D,CLNE,,100,3.665
2023-12-20,11:35:45.731300944,D,CLNE,,100,3.665
2023-12-20,11:35:45.731517311,D,CLNE,,54,3.665
2023-12-20,11:35:45.732603102,D,CLNE,,100,3.665
2023-12-20,11:36:20.623031107,D,CLNE,,100,3.66
2023-12-20,11:36:28.783145985,D,CLNE,,3,3.6683
2023-12-20,11:36:30.149509295,D,CLNE,,500,3.6686
2023-12-20,11:36:32.756579383,C,CLNE,,97,3.67
2023-12-20,11:36:33.234703859,K,CLNE,,5,3.665
2023-12-20,11:36:34.589884765,D,CLNE,,8,3.67
2023-12-20,11:37:41.160499608,Q,CLNE,,7,3.665
2023-12-20,11:37:45.197332057,D,CLNE,,100,3.6625
2023-12-20,11:37:55.935197802,V,CLNE,,6,3.67
2023-12-20,11:38:07.607209262,U,CLNE,,7,3.67
2023-12-20,11:38:32.298462715,D,CLNE,,200,3.6695
2023-12-20,11:38:32.306173533,V,CLNE,,100,3.67
2023-12-20,11:38:43.467944246,D,CLNE,,1,3.67
2023-12-20,11:38:47.911474937,D,CLNE,,100,3.665
2023-12-20,11:39:01.085099873,Z,CLNE,,100,3.665
2023-12-20,11:39:09.062135489,D,CLNE,,3341,3.6699
2023-12-20,11:39:10.822298744,D,CLNE,,500,3.665
2023-12-20,11:39:10.822389889,D,CLNE,,159,3.665
2023-12-20,11:39:12.980855662,D,CLNE,,100,3.6625
2023-12-20,11:39:19.738571441,D,CLNE,,300,3.6691
2023-12-20,11:39:28.338814706,D,CLNE,,27,3.6692
2023-12-20,11:39:28.521421065,D,CLNE,,1,3.665
2023-12-20,11:39:31.233347141,D,CLNE,,8,3.67
2023-12-20,11:39:33.553177777,D,CLNE,,100,3.6687
2023-12-20,11:39:33.877713506,K,CLNE,,8,3.665
2023-12-20,11:39:39.016339432,Q,CLNE,,5,3.665
2023-12-20,11:39:47.029484867,K,CLNE,,13,3.665
2023-12-20,11:40:01.714880220,J,CLNE,,12,3.67
2023-12-20,11:40:02.004911206,J,CLNE,,12,3.67
2023-12-20,11:40:16.575855258,K,CLNE,,6,3.665
2023-12-20,11:40:21.835146090,D,CLNE,,200,3.6601
2023-12-20,11:40:29.377527293,D,CLNE,,100,3.6625
2023-12-20,11:40:37.353951599,D,CLNE,,100,3.6676
2023-12-20,11:40:38.317246161,Q,CLNE,,9,3.665
2023-12-20,11:40:43.887915190,D,CLNE,,1,3.665
2023-12-20,11:40:46.962903618,D,CLNE,,8,3.67
2023-12-20,11:41:05.847939534,D,CLNE,,48,3.6699
2023-12-20,11:41:28.102041032,D,CLNE,,220,3.67
2023-12-20,11:41:32.993884360,V,CLNE,,19,3.665
2023-12-20,11:41:50.085326311,Z,CLNE,,100,3.665
2023-12-20,11:41:54.128177918,D,CLNE,,100,3.66
2023-12-20,11:41:56.203319897,K,CLNE,,6,3.665
2023-12-20,11:41:56.203324857,K,CLNE,,94,3.665
2023-12-20,11:42:07.313290788,X,CLNE,,9,3.665
2023-12-20,11:42:25.788919003,D,CLNE,,2000,3.665
2023-12-20,11:42:25.824123548,J,CLNE,,100,3.66
2023-12-20,11:42:25.824662852,J,CLNE,,12,3.66
2023-12-20,11:42:25.824666399,J,CLNE,,18,3.66
2023-12-20,11:42:25.825257780,D,CLNE,,100,3.665
2023-12-20,11:42:25.825436418,D,CLNE,,29,3.665
2023-12-20,11:42:25.825581910,V,CLNE,,10,3.665
2023-12-20,11:42:25.863568990,D,CLNE,,100,3.665
2023-12-20,11:42:28.201576188,V,CLNE,,100,3.66
2023-12-20,11:42:28.560578645,Y,CLNE,,89,3.66
2023-12-20,11:42:28.560792873,Y,CLNE,,11,3.66
2023-12-20,11:42:28.560800865,Y,CLNE,,74,3.66
2023-12-20,11:42:31.864675194,D,CLNE,,100,3.665
2023-12-20,11:42:37.230907835,D,CLNE,,100,3.665
2023-12-20,11:42:49.273984697,D,CLNE,,1,3.6681
2023-12-20,11:42:49.275025702,D,CLNE,,52,3.6619
2023-12-20,11:42:51.843013823,Q,CLNE,,5,3.665
2023-12-20,11:43:00.743580570,D,CLNE,,1,3.6688
2023-12-20,11:43:00.760136058,D,CLNE,,1,3.6688
2023-12-20,11:43:03.247332784,D,CLNE,,1,3.6688
2023-12-20,11:43:04.786331816,Q,CLNE,,8,3.665
2023-12-20,11:43:04.786334220,Q,CLNE,,92,3.665
2023-12-20,11:43:09.212036064,D,CLNE,,1910,3.6685
2023-12-20,11:43:19.078521585,D,CLNE,,100,3.66
2023-12-20,11:43:26.009015461,Q,CLNE,,5,3.665
2023-12-20,11:43:28.191252792,N,CLNE,,100,3.66
2023-12-20,11:43:29.071374760,D,CLNE,,25,3.665
2023-12-20,11:43:35.355381967,J,CLNE,,24,3.67
2023-12-20,11:43:35.355385713,J,CLNE,,21,3.67
2023-12-20,11:43:35.355389969,J,CLNE,,100,3.67
2023-12-20,11:43:35.355391700,J,CLNE,,100,3.67
2023-12-20,11:43:35.357354993,D,CLNE,,300,3.665
2023-12-20,11:43:35.358096042,D,CLNE,,1000,3.665
2023-12-20,11:43:35.359429969,N,CLNE,,100,3.665
2023-12-20,11:43:51.232217731,D,CLNE,,1,3.67
2023-12-20,11:43:53.207078767,C,CLNE,,74,3.67
2023-12-20,11:44:02.573014676,Q,CLNE,,6,3.665
2023-12-20,11:44:04.360514104,Z,CLNE,,100,3.665
2023-12-20,11:44:05.714754925,D,CLNE,,100,3.665
2023-12-20,11:44:20.696993011,C,CLNE,,26,3.67
2023-12-20,11:44:20.696994947,C,CLNE,,48,3.67
2023-12-20,11:44:33.501229218,C,CLNE,,26,3.67
2023-12-20,11:44:33.501231386,C,CLNE,,26,3.67
2023-12-20,11:44:36.206148824,D,CLNE,,25,3.67
2023-12-20,11:44:36.396959060,D,CLNE,,50,3.665
2023-12-20,11:44:50.081190359,J,CLNE,,200,3.67
2023-12-20,11:44:50.135451696,D,CLNE,,137,3.67
2023-12-20,11:44:50.298882044,K,CLNE,,10,3.665
2023-12-20,11:44:50.298886272,K,CLNE,,14,3.665
2023-12-20,11:44:51.262746098,K,CLNE,,5,3.665
2023-12-20,11:44:55.912673949,D,CLNE,,100,3.6625
2023-12-20,11:45:11.185989140,D,CLNE,,100,3.6658
2023-12-20,11:45:12.744698449,V,CLNE,,17,3.67
2023-12-20,11:45:12.744715387,V,CLNE,,57,3.67
2023-12-20,11:45:12.926455549,K,CLNE,,9,3.665
2023-12-20,11:45:16.040940248,K,CLNE,,13,3.665
2023-12-20,11:45:30.345865127,D,CLNE,,64,3.6612
2023-12-20,11:45:33.417714859,J,CLNE,,45,3.67
2023-12-20,11:45:33.965109409,K,CLNE,,13,3.665
2023-12-20,11:45:51.103202439,J,CLNE,,12,3.67
2023-12-20,11:45:58.198426175,D,CLNE,,85,3.662
2023-12-20,11:45:58.803096617,K,CLNE,,7,3.665
2023-12-20,11:46:01.578478245,D,CLNE,,145,3.67
2023-12-20,11:46:18.013753081,Q,CLNE,,7,3.665
2023-12-20,11:46:18.013754760,Q,CLNE,,9,3.67
2023-12-20,11:46:18.013756496,X,CLNE,,100,3.67
2023-12-20,11:46:18.013757951,Q,CLNE,,12,3.67
2023-12-20,11:46:18.013760153,Q,CLNE,,100,3.67
2023-12-20,11:46:18.013762448,Q,CLNE,,22,3.67
2023-12-20,11:46:18.013766024,Q,CLNE,,49,3.67
2023-12-20,11:46:18.013770710,Q,CLNE,,126,3.67
2023-12-20,11:46:18.013770808,Q,CLNE,,200,3.67
2023-12-20,11:46:18.013774613,Q,CLNE,,100,3.67
2023-12-20,11:46:18.013774773,Q,CLNE,,300,3.67
2023-12-20,11:46:18.013781072,Q,CLNE,,100,3.67
2023-12-20,11:46:18.013781161,Q,CLNE,,193,3.67
2023-12-20,11:46:18.013808698,Q,CLNE,,7,3.67
2023-12-20,11:46:18.013811292,Q,CLNE,,100,3.67
2023-12-20,11:46:18.013813102,Q,CLNE,,100,3.67
2023-12-20,11:46:18.013816349,Q,CLNE,,100,3.67
2023-12-20,11:46:18.014053673,U,CLNE,,193,3.67
2023-12-20,11:46:18.014056573,Z,CLNE,,8,3.67
2023-12-20,11:46:18.014060996,Z,CLNE,,10,3.67
2023-12-20,11:46:18.014064695,Z,CLNE,,406,3.67
2023-12-20,11:46:18.014072699,K,CLNE,,100,3.67
2023-12-20,11:46:18.014087217,K,CLNE,,100,3.67
2023-12-20,11:46:18.014092623,Z,CLNE,,1,3.67
2023-12-20,11:46:18.014095316,Y,CLNE,,24,3.67
2023-12-20,11:46:18.014159883,Y,CLNE,,76,3.67
2023-12-20,11:46:18.014164311,H,CLNE,,38,3.67
2023-12-20,11:46:18.014164452,H,CLNE,,357,3.67
2023-12-20,11:46:18.014164572,H,CLNE,,24,3.67
2023-12-20,11:46:18.014310217,N,CLNE,,274,3.67
2023-12-20,11:46:18.014323838,P,CLNE,,100,3.67
2023-12-20,11:46:18.014323923,P,CLNE,,24,3.67
2023-12-20,11:46:18.014325462,P,CLNE,,100,3.67
2023-12-20,11:46:18.014415931,D,CLNE,,100,3.67
2023-12-20,11:46:18.014999320,D,CLNE,,11,3.67
2023-12-20,11:46:18.015206189,D,CLNE,,1,3.67
2023-12-20,11:46:18.015506672,D,CLNE,,100,3.67
2023-12-20,11:46:18.015767726,D,CLNE,,145,3.675
2023-12-20,11:46:18.024013184,Q,CLNE,,7,3.675
2023-12-20,11:46:18.024015010,Q,CLNE,,9,3.675
2023-12-20,11:46:18.024017542,Q,CLNE,,6,3.675
2023-12-20,11:46:18.025209862,D,CLNE,,75,3.675
2023-12-20,11:46:18.126742473,D,CLNE,,100,3.675
2023-12-20,11:46:20.084927919,D,CLNE,,100,3.675
2023-12-20,11:46:25.727769880,K,CLNE,,100,3.675
2023-12-20,11:46:25.825802207,D,CLNE,,1,3.67
2023-12-20,11:46:25.826357516,D,CLNE,,59,3.67
2023-12-20,11:46:25.826447663,D,CLNE,,11,3.67
2023-12-20,11:46:25.826609148,D,CLNE,,29,3.67
2023-12-20,11:46:27.814190605,D,CLNE,,100,3.67
2023-12-20,11:46:37.934997209,D,CLNE,,51,3.6701
2023-12-20,11:46:42.711104951,D,CLNE,,4,3.675
2023-12-20,11:46:51.276002548,Q,CLNE,,3,3.675
2023-12-20,11:47:12.022002733,Q,CLNE,,2,3.675
2023-12-20,11:47:15.382786150,J,CLNE,,100,3.68
2023-12-20,11:47:15.382788981,J,CLNE,,11,3.68
2023-12-20,11:47:15.383144567,N,CLNE,,100,3.67
2023-12-20,11:47:15.383250382,A,CLNE,,100,3.675
2023-12-20,11:47:15.510592153,Q,CLNE,,9,3.675
2023-12-20,11:47:15.510595203,Q,CLNE,,34,3.675
2023-12-20,11:47:15.510595291,Q,CLNE,,126,3.675
2023-12-20,11:47:15.634423393,Z,CLNE,,64,3.675
2023-12-20,11:47:15.719862144,Z,CLNE,,45,3.68
2023-12-20,11:47:15.719871873,X,CLNE,,15,3.67
2023-12-20,11:47:15.952504451,D,CLNE,,1,3.6712
2023-12-20,11:47:16.130183430,Q,CLNE,,37,3.675
2023-12-20,11:47:16.197868793,D,CLNE,,1,3.6712
2023-12-20,11:47:17.838900820,Q,CLNE,,100,3.675
2023-12-20,11:47:38.376495026,J,CLNE,,12,3.68
2023-12-20,11:47:38.376498014,J,CLNE,,22,3.68
2023-12-20,11:47:43.824843870,K,CLNE,,100,3.675
2023-12-20,11:47:45.764810431,Z,CLNE,,100,3.675
2023-12-20,11:47:50.887696419,Q,CLNE,,6,3.675
2023-12-20,11:47:50.887698024,Q,CLNE,,94,3.675
2023-12-20,11:47:55.103455670,D,CLNE,,100,3.675
2023-12-20,11:48:02.029035585,Q,CLNE,,3,3.675
2023-12-20,11:48:03.850713942,D,CLNE,,100,3.67
2023-12-20,11:48:06.516535832,D,CLNE,,1,3.67
2023-12-20,11:48:11.457117442,A,CLNE,,100,3.675
2023-12-20,11:48:43.410008617,Q,CLNE,,3,3.675
2023-12-20,11:49:01.266852119,D,CLNE,,400,3.675
2023-12-20,11:49:01.271154624,D,CLNE,,600,3.675
2023-12-20,11:49:09.221110326,J,CLNE,,60,3.67
2023-12-20,11:49:11.480045269,D,CLNE,,3,3.675
